mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,contrast_0,contrast_1,contrast_2,contrast_3,contrast_4,contrast_5,contrast_6,zcr,label
-419.22314453125,86.10868835449219,-21.09390640258789,30.811050415039062,-10.820898056030273,19.492765426635742,-17.079261779785156,4.379079818725586,-9.8424072265625,-3.592278480529785,-4.747206687927246,-5.9282379150390625,1.9128599166870117,0.3694463074207306,0.38026854395866394,0.3204141855239868,0.29298412799835205,0.2581959664821625,0.27097052335739136,0.288540244102478,0.307171493768692,0.38144534826278687,0.3844159245491028,0.34351086616516113,0.334404319524765,19.163067641039724,13.718200116353591,15.771390486566837,14.797485695797969,16.099471917069135,15.506437352115952,49.90965133373465,0.06989558293269231,1
-409.3900451660156,91.17477416992188,-31.729034423828125,26.743637084960938,-24.76921844482422,17.460041046142578,-15.200740814208984,5.065361499786377,-5.3532915115356445,-0.48811885714530945,1.6334718465805054,-2.978013753890991,-3.1355679035186768,0.3057180643081665,0.28946056962013245,0.25291821360588074,0.28408342599868774,0.335592120885849,0.34530478715896606,0.3781359791755676,0.37481120228767395,0.3253110945224762,0.3461129367351532,0.31226837635040283,0.285468190908432,19.245868254421882,13.929726742093209,14.488731213008199,15.15937839002644,15.849617296598941,16.154912728363165,50.04814771888277,0.07823768028846154,1
-513.364013671875,49.730262756347656,-10.162019729614258,17.63071632385254,-8.253314971923828,3.444242477416992,-9.810447692871094,0.1303369700908661,-6.05142068862915,-2.8299753665924072,-1.6376866102218628,-1.9344167709350586,0.12482620775699615,0.19213852286338806,0.14729712903499603,0.1760580986738205,0.17223918437957764,0.14591021835803986,0.13879011571407318,0.15502510964870453,0.19266963005065918,0.21892961859703064,0.18439644575119019,0.1752253621816635,0.18851374089717865,17.288069118523698,14.285848680443397,15.544228071226867,14.484483511313398,15.218006530622537,15.451928590605974,32.82921580979935,0.03910381610576923,1
-420.26739501953125,97.85099029541016,-12.791417121887207,23.03934097290039,-10.45550537109375,4.205836296081543,-17.271835327148438,-5.220132350921631,-11.0100736618042,-7.872585773468018,-5.414589881896973,-6.6315531730651855,-2.8418707847595215,0.36538973450660706,0.37379950284957886,0.2628859877586365,0.20934821665287018,0.17440897226333618,0.13278037309646606,0.13406042754650116,0.20139022171497345,0.24167880415916443,0.19543978571891785,0.2283192276954651,0.2866601049900055,21.14447006671274,16.838724638164734,18.757219755851345,16.711948746905833,17.173107908565186,17.042725149198457,49.12469989474848,0.043081430288461536,1
-409.1416320800781,93.25911712646484,-29.148487091064453,34.53937911987305,-11.854783058166504,6.163532733917236,-20.38640022277832,-4.455185890197754,-9.537606239318848,-5.994109153747559,-2.867788076400757,-4.0630106925964355,-2.930523633956909,0.17892694473266602,0.17986910045146942,0.17935213446617126,0.20625784993171692,0.1669977754354477,0.14162270724773407,0.16368792951107025,0.20874962210655212,0.3603840470314026,0.4150730073451996,0.29245811700820923,0.20909522473812103,21.44888387773968,17.883040761264713,18.181885537980612,16.38176964461376,17.599239636030127,18.469283399627056,50.6340292978799,0.04873798076923077,1
-394.9925537109375,110.62602233886719,-19.19870948791504,21.839426040649414,-21.169517517089844,3.7336997985839844,-15.869029998779297,-0.2142578661441803,-9.379886627197266,-5.59935998916626,-3.3657357692718506,-3.323061227798462,1.7458670139312744,0.3599402904510498,0.3300511837005615,0.19168618321418762,0.16194570064544678,0.16000953316688538,0.12961779534816742,0.1322062611579895,0.17159681022167206,0.2117117941379547,0.23764801025390625,0.2501789927482605,0.2649047076702118,18.94622481253189,15.594671396273325,16.016774669481933,16.07662546377599,15.18246789376018,15.444421202962411,46.090194775888094,0.04741586538461538,1
-432.5606994628906,80.06241607666016,-35.928436279296875,38.30866241455078,-19.595508575439453,28.481618881225586,-17.128162384033203,6.1673479080200195,-15.372980117797852,4.538437843322754,-0.07060420513153076,-4.802619934082031,-0.05203435570001602,0.2621687352657318,0.30623817443847656,0.27776452898979187,0.2510156035423279,0.27095645666122437,0.3173249661922455,0.4073367714881897,0.4827793538570404,0.42924776673316956,0.3434516489505768,0.2982977032661438,0.26951971650123596,19.18974240168097,13.176958496962309,15.283423583234152,15.305654715389272,16.313219272308032,16.049062834958022,53.26718217000267,0.11096754807692308,1
-454.0782470703125,83.79358673095703,-16.092897415161133,27.50810432434082,-2.1968297958374023,10.013595581054688,-12.430302619934082,1.225705623626709,-6.467595100402832,-4.270241737365723,-4.942354679107666,-4.443832874298096,1.1356568336486816,0.3327197730541229,0.36648887395858765,0.3359532654285431,0.2920644283294678,0.25173553824424744,0.24543815851211548,0.24601633846759796,0.24802425503730774,0.2963029444217682,0.30666476488113403,0.28776249289512634,0.3229137361049652,20.325696116115264,15.761580067618315,17.22728043555621,15.469446862951276,16.93720895496961,16.278952357366503,48.458831933809975,0.06172626201923077,1
-448.5649108886719,124.93473815917969,-8.038054466247559,29.180749893188477,-1.2628272771835327,17.0837345123291,-1.9287140369415283,6.906269073486328,-2.264059543609619,2.5033793449401855,2.7622482776641846,-1.5358227491378784,-0.9107176065444946,0.09263525903224945,0.0999060794711113,0.17136599123477936,0.16149592399597168,0.1232336014509201,0.1179172545671463,0.2309499830007553,0.657188892364502,0.37089812755584717,0.1393481194972992,0.1992163062095642,0.151437908411026,17.28303767065729,17.08379016801016,16.325110850138515,14.354292938515437,15.095553370445266,15.81612237355489,43.01642663581227,0.02281024639423077,1
-424.64434814453125,88.48186492919922,-27.947284698486328,40.31852722167969,-7.1278977394104,19.466398239135742,-14.430890083312988,2.0457816123962402,-11.867342948913574,-0.12803250551223755,-6.767449378967285,-6.465102195739746,-0.9986516833305359,0.27793586254119873,0.2928529977798462,0.25637608766555786,0.2671933174133301,0.243606835603714,0.2757246196269989,0.3126550018787384,0.3488217294216156,0.40854543447494507,0.36674070358276367,0.271814227104187,0.26426568627357483,18.54698777293828,12.743835338796057,15.746871723535762,14.011552875383424,15.17091369183633,15.73629891839483,48.330468968000226,0.05999474158653846,1
